t,Icx,Icy,Icz,Imx,Imy,Imz,Bcx,Bcy,Bcz,Bmx,Bmy,Bmz,polx,poly,polz,ERROR
1.933733,0.379672,0.063471,0.528800,0.388082,0.005294,0.536525,-22.055000,-0.522000,-12.797000,-22.026919,1.581592,-12.919101,-1.000000,-1.000000,1.000000,0.000000
1.977960,0.380500,0.047398,0.529430,0.388657,0.006591,0.540275,-22.116000,0.607000,-12.755000,-22.256564,1.612045,-12.573802,-1.000000,-1.000000,1.000000,0.000000
2.022182,0.381342,0.031455,0.531576,0.389954,0.006446,0.546471,-22.178000,1.726000,-12.612000,-22.399368,1.662817,-12.547265,-1.000000,-1.000000,1.000000,0.000000
2.068189,0.382224,0.015785,0.535206,0.389521,0.008466,0.555839,-22.243000,2.825000,-12.370000,-22.326246,1.706681,-12.536422,-1.000000,-1.000000,1.000000,0.000000
2.119618,0.383134,0.000505,0.540293,0.390386,0.007888,0.562899,-22.310000,3.896000,-12.031000,-22.440245,1.772606,-12.123688,-1.000000,-1.000000,1.000000,0.000000
2.167281,0.384057,0.014256,0.546776,0.391974,0.005726,0.572413,-22.378000,4.930000,-11.599000,-22.583281,4.283041,-11.770138,-1.000000,1.000000,1.000000,0.000000
2.212913,0.385020,0.028382,0.554611,0.393268,0.006159,0.582645,-22.449000,5.919000,-11.077000,-22.610725,5.421064,-11.287895,-1.000000,1.000000,1.000000,0.000000
2.258527,0.385997,0.041759,0.563725,0.393559,0.006878,0.594608,-22.521000,6.855000,-10.470000,-22.695919,6.401447,-10.792756,-1.000000,1.000000,1.000000,0.000000
2.306348,0.387015,0.054284,0.574042,0.395575,0.007601,0.608875,-22.596000,7.731000,-9.783000,-22.838828,7.396929,-10.284309,-1.000000,1.000000,1.000000,0.000000
2.354276,0.388046,0.065856,0.585489,0.394998,0.008466,0.622280,-22.672000,8.540000,-9.021000,-22.779698,8.234984,-9.460121,-1.000000,1.000000,1.000000,0.000000
2.399978,0.389118,0.076402,0.597946,0.398025,0.008034,0.635249,-22.751000,9.277000,-8.192000,-22.836051,9.074131,-8.939309,-1.000000,1.000000,1.000000,0.000000
2.445539,0.390203,0.085820,0.611323,0.400187,0.027202,0.650093,-22.831000,9.935000,-7.302000,-22.849145,9.669549,-7.972815,-1.000000,1.000000,1.000000,0.000000
2.492619,0.391315,0.094052,0.625515,0.399900,0.203029,0.666093,-22.913000,10.510000,-6.358000,-22.934160,10.309128,-6.906469,-1.000000,1.000000,1.000000,0.000000
2.540276,0.392454,0.101012,0.640418,0.400045,0.365742,0.682954,-22.997000,10.996000,-5.367000,-23.163055,10.806479,-6.229682,-1.000000,1.000000,1.000000,0.000000
2.587249,0.393621,0.106684,0.655881,0.403646,0.381451,0.698808,-23.083000,11.392000,-4.339000,-23.103746,11.261615,-5.092320,-1.000000,1.000000,1.000000,0.000000
2.632886,0.394800,0.110982,0.671798,0.404079,0.346431,0.715815,-23.170000,11.692000,-3.281000,-23.188671,11.746920,-4.070953,-1.000000,1.000000,1.000000,0.000000
2.679423,0.396007,0.113905,0.688033,0.404224,0.283159,0.734118,-23.259000,11.896000,-2.202000,-23.273561,11.787071,-2.963082,-1.000000,1.000000,1.000000,0.000000
2.727159,0.397240,0.115423,0.704466,0.406241,0.266011,0.747807,-23.350000,12.002000,-1.110000,-23.401658,12.189171,-1.985138,-1.000000,1.000000,1.000000,0.000000
2.774310,0.398487,0.115524,0.720960,0.405663,0.350465,0.763662,-23.442000,12.009000,-0.014000,-23.515548,12.016096,-0.805906,-1.000000,1.000000,1.000000,0.000000
2.819893,0.399748,0.114206,0.737365,0.406386,0.398315,0.778219,-23.535000,11.917000,1.076000,-23.571312,12.031680,0.273081,-1.000000,1.000000,1.000000,0.000000
2.865686,0.401022,0.111483,0.753574,0.410565,0.407106,0.796809,-23.629000,11.727000,2.153000,-23.656112,11.861590,1.294158,-1.000000,1.000000,1.000000,0.000000
2.913317,0.402322,0.107386,0.769437,0.411430,0.255200,0.809924,-23.725000,11.441000,3.207000,-23.755403,11.707483,2.474367,-1.000000,1.000000,1.000000,0.000000
2.961060,0.403636,0.101943,0.784831,0.413592,0.015094,0.825346,-23.822000,11.061000,4.230000,-23.883392,11.295347,3.309109,-1.000000,1.000000,1.000000,0.000000
3.006551,0.404964,0.095198,0.799637,0.415609,0.006878,0.837163,-23.920000,10.590000,5.214000,-23.895825,11.071749,4.576868,-1.000000,1.000000,1.000000,0.000000
3.052189,0.406305,0.087209,0.813718,0.415896,0.006013,0.849991,-24.119000,9.391000,7.032000,-23.863544,10.455817,5.341737,-1.000000,1.000000,1.000000,0.000000
3.099578,0.407659,0.078033,0.826985,0.416906,0.007023,0.863105,-24.119000,9.391000,7.032000,-24.180767,9.721037,6.235298,-1.000000,1.000000,1.000000,0.000000
3.147429,0.409013,0.067759,0.839302,0.418778,0.006736,0.871608,-24.321000,7.883000,8.601000,-24.205863,9.181747,7.104969,-1.000000,1.000000,1.000000,0.000000
3.200404,0.410394,0.056458,0.850579,0.419355,0.006159,0.880257,-24.321000,7.883000,8.601000,-24.321063,6.238485,7.941098,-1.000000,1.000000,1.000000,0.000000
3.247147,0.411762,0.044232,0.860727,0.420940,0.006159,0.886020,-24.525000,6.114000,9.870000,-24.490377,6.228544,8.656557,-1.000000,1.000000,1.000000,0.000000
3.294257,0.413156,0.031169,0.869655,0.420940,0.007456,0.892074,-24.627000,5.150000,10.377000,-24.459834,6.198479,9.455914,-1.000000,1.000000,1.000000,0.000000
