t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
5.749985,0.202252,0.347050,0.797656,-10.135579,29.613173,5.530279,-14.420383,24.163434,53.521305
5.800977,0.196598,0.344594,0.801360,-9.948083,29.454731,5.660005,-14.010383,23.992434,53.767305
5.832242,0.196598,0.344594,0.801360,-9.991325,29.483446,5.789732,-14.010383,23.992434,53.767305
5.883414,0.190749,0.341994,0.805291,-9.616672,29.223993,5.804259,-13.586383,23.811434,54.028305
5.914673,0.190749,0.341994,0.805291,-9.371745,29.382435,5.948512,-13.586383,23.811434,54.028305
5.965579,0.184746,0.339208,0.809416,-9.270734,28.993593,6.150197,-13.151383,23.617434,54.302305
5.996830,0.184746,0.339208,0.809416,-8.997091,29.065550,6.092428,-13.151383,23.617434,54.302305
6.048077,0.178589,0.336235,0.813738,-8.824122,28.863866,6.279924,-12.705383,23.410434,54.589305
6.079335,0.178589,0.336235,0.813738,-8.535953,28.950350,6.467082,-12.705383,23.410434,54.589305
6.130641,0.172292,0.333060,0.818239,-8.276500,28.806097,6.712346,-12.249383,23.189434,54.888305
6.161892,0.172292,0.333060,0.818239,-8.146773,28.806097,6.798831,-12.249383,23.189434,54.888305
6.212962,0.165896,0.329656,0.822921,-7.757593,28.517928,7.029231,-11.786383,22.952434,55.199305
6.244232,0.165896,0.329656,0.822921,-7.699824,28.373674,7.173484,-11.786383,22.952434,55.199305
6.297796,0.159388,0.326022,0.827768,-7.296454,28.243948,7.216727,-11.315383,22.699434,55.521305
6.329057,0.159388,0.326022,0.827768,-7.253212,28.114221,7.375169,-11.315383,22.699434,55.521305
6.378053,0.152822,0.322158,0.832750,-6.878559,28.013548,7.504896,-10.840383,22.430434,55.852305
6.409312,0.152822,0.322158,0.832750,-6.820790,27.999021,7.692391,-10.840383,22.430434,55.852305
6.460511,0.146185,0.318035,0.837852,-6.431609,27.681798,7.764349,-10.360383,22.143434,56.191305
6.491777,0.146185,0.318035,0.837852,-6.431609,27.566598,8.037992,-10.360383,22.143434,56.191305
6.543021,0.139504,0.313640,0.843059,-5.941756,27.508829,8.283256,-9.877383,21.837434,56.537305
6.574285,0.139504,0.313640,0.843059,-5.782976,27.263903,8.398456,-9.877383,21.837434,56.537305
6.625392,0.132794,0.308986,0.848356,-5.624533,27.321672,8.773110,-9.392383,21.513434,56.889305
6.656663,0.132794,0.308986,0.848356,-5.365080,27.004449,8.773110,-9.392383,21.513434,56.889305
6.707963,0.126067,0.304059,0.853727,-5.048195,26.788238,9.061279,-8.906383,21.170434,57.246305
6.739222,0.126067,0.304059,0.853727,-4.759688,26.687564,9.147763,-8.906383,21.170434,57.246305
6.790369,0.119339,0.298859,0.859128,-4.341792,26.341626,9.363975,-8.420383,20.808434,57.605305
6.821628,0.119339,0.298859,0.859128,-4.241119,26.399395,9.436270,-8.420383,20.808434,57.605305
6.872799,0.112636,0.293358,0.864573,-3.967139,26.154131,9.709913,-7.936383,20.425434,57.967305
6.904057,0.112636,0.293358,0.864573,-3.592485,25.981162,9.897408,-7.936383,20.425434,57.967305
6.955096,0.105960,0.287583,0.870017,-3.534716,25.692993,9.969366,-7.454383,20.023434,58.329305
6.986364,0.105960,0.287583,0.870017,-3.347558,25.649750,10.171051,-7.454383,20.023434,58.329305
