t,Icx,Icy,Icz,Imx,Imy,Imz,Bcx,Bcy,Bcz,Bmx,Bmy,Bmz,polx,poly,polz,ERROR
0.638687,0.355260,0.012148,1.179898,0.357671,0.006736,1.202081,-20.360000,4.282000,30.464000,-20.177619,4.924849,29.401548,-1.000000,1.000000,1.000000,0.000000
0.682216,0.352460,0.013172,1.187545,0.355654,0.007169,1.208709,-20.154000,4.354000,30.979000,-20.036486,5.051218,30.131586,-1.000000,1.000000,1.000000,0.000000
0.725632,0.349632,0.014196,1.195113,0.351185,0.007456,1.216060,-19.946000,4.426000,31.489000,-19.895721,5.192113,30.876535,-1.000000,1.000000,1.000000,0.000000
0.769291,0.346763,0.015220,1.202603,0.346864,0.006446,1.223266,-19.735000,4.498000,31.994000,-19.480684,5.246187,31.505992,-1.000000,1.000000,1.000000,0.000000
0.812778,0.343852,0.016244,1.210029,0.343691,0.007023,1.229894,-19.521000,4.570000,32.495000,-19.354199,5.343841,31.904748,-1.000000,1.000000,1.000000,0.000000
0.857999,0.340900,0.017269,1.217393,0.344411,0.008321,1.241137,-19.304000,4.642000,32.992000,-19.184855,5.369198,32.462320,-1.000000,1.000000,1.000000,0.000000
0.913928,0.337920,0.018307,1.224663,0.341387,0.006591,1.247623,-19.085000,4.715000,33.483000,-18.885476,5.438089,33.279402,-1.000000,1.000000,1.000000,0.000000
0.966268,0.334898,0.019332,1.231871,0.336631,0.007888,1.254829,-18.863000,4.787000,33.970000,-18.773301,5.593173,33.678286,-1.000000,1.000000,1.000000,0.000000
1.014150,0.331835,0.020370,1.239015,0.333026,0.006013,1.260883,-18.638000,4.860000,34.453000,-18.402055,5.690442,34.293757,-1.000000,1.000000,1.000000,0.000000
1.062000,0.328730,0.021409,1.246081,0.330577,0.006013,1.269096,-18.410000,4.933000,34.931000,-18.290308,5.716091,34.664009,-1.000000,1.000000,1.000000,0.000000
1.109745,0.325597,0.022448,1.253070,0.325533,0.008608,1.275150,-18.180000,5.006000,35.404000,-18.034339,5.640391,35.337003,-1.000000,1.000000,1.000000,0.000000
1.157923,0.322408,0.023486,1.259996,0.324381,0.006304,1.282788,-17.946000,5.079000,35.873000,-17.951399,5.809955,35.462411,-1.000000,1.000000,1.000000,0.000000
1.205732,0.319192,0.024540,1.266844,0.319479,0.006878,1.289416,-17.710000,5.153000,36.337000,-17.551267,5.806504,36.150014,-1.000000,1.000000,1.000000,0.000000
1.253418,0.315920,0.025578,1.273630,0.318037,0.007169,1.297055,-17.470000,5.226000,36.797000,-17.353218,6.048364,36.635633,-1.000000,1.000000,1.000000,0.000000
1.301449,0.312593,0.026632,1.280338,0.315878,0.006736,1.302967,-17.226000,5.300000,37.252000,-17.155229,6.232071,37.049339,-1.000000,1.000000,1.000000,0.000000
1.349350,0.309238,0.027699,1.286969,0.309824,0.007169,1.309017,-16.980000,5.375000,37.702000,-16.841733,6.199858,37.636059,-1.000000,1.000000,1.000000,0.000000
1.397116,0.305827,0.028752,1.293523,0.307662,0.006013,1.316081,-16.476000,5.524000,38.588000,-16.604440,6.236151,37.945124,-1.000000,1.000000,1.000000,0.000000
1.444903,0.302361,0.029820,1.300014,0.303338,0.007601,1.322422,-16.476000,5.524000,38.588000,-16.316271,6.423309,38.550515,-1.000000,1.000000,1.000000,0.000000
1.492337,0.298839,0.030887,1.306429,0.297861,0.007743,1.327321,-15.956000,5.674000,39.454000,-15.949494,6.214629,38.917194,-1.000000,1.000000,1.000000,0.000000
1.543531,0.295262,0.031955,1.312751,0.295412,0.006878,1.334240,-15.690000,5.749000,39.879000,-15.867039,6.629027,39.475430,-1.000000,1.000000,1.000000,0.000000
1.592958,0.291629,0.033022,1.318997,0.292095,0.006304,1.341300,-15.420000,5.825000,40.299000,-15.626202,6.538998,39.918174,-1.000000,1.000000,1.000000,0.000000
1.642299,0.287940,0.034104,1.325166,0.289504,0.007311,1.345337,-15.146000,5.901000,40.713000,-15.125635,6.607749,40.188342,-1.000000,1.000000,1.000000,0.000000
1.692689,0.284196,0.035186,1.331244,0.283882,0.005726,1.353121,-14.867000,5.977000,41.122000,-15.029187,6.632920,40.616661,-1.000000,1.000000,1.000000,0.000000
1.743056,0.280382,0.036268,1.337245,0.281720,0.006446,1.357009,-14.583000,6.054000,41.525000,-14.730793,6.744529,41.103141,-1.000000,1.000000,1.000000,0.000000
1.793410,0.276499,0.037364,1.343156,0.275811,0.007601,1.363786,-14.294000,6.131000,41.921000,-14.518959,6.856476,41.430905,-1.000000,1.000000,1.000000,0.000000
1.843557,0.272547,0.038461,1.348960,0.272784,0.007023,1.370127,-14.001000,6.207000,42.311000,-14.105501,6.823878,41.845210,-1.000000,1.000000,1.000000,0.000000
1.893615,0.268538,0.039543,1.354674,0.267308,0.005294,1.374739,-13.702000,6.284000,42.694000,-13.922535,7.166225,42.173094,-1.000000,1.000000,1.000000,0.000000
1.943898,0.264446,0.040639,1.360282,0.263129,0.006304,1.379063,-13.398000,6.362000,43.070000,-13.667686,7.090629,42.558813,-1.000000,1.000000,1.000000,0.000000
