t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
101.850066,0.018776,0.074311,0.709357,7.418411,-1.675637,0.385126,7.554284,-1.050801,-0.242231999999994
101.881317,0.018776,0.074311,0.709357,7.389696,-1.877322,0.41418,7.554284,-1.050801,-0.242231999999994
101.932481,0.01765,0.074297,0.705394,7.533611,-1.805364,0.255737,7.473284,-1.049801,-0.505231999999992
101.963751,0.01765,0.074297,0.705394,7.288684,-1.747595,0.039526,7.473284,-1.049801,-0.505231999999992
102.014925,0.016454,0.074083,0.701476,7.403884,-1.805364,-0.104727,7.387284,-1.034801,-0.765231999999998
102.046195,0.016454,0.074083,0.701476,7.2022,-1.762122,-0.162496,7.387284,-1.034801,-0.765231999999998
102.09734,0.015203,0.073656,0.697603,7.158958,-1.83408,-0.349654,7.297284,-1.004801,-1.022232
102.128603,0.015203,0.073656,0.697603,7.245442,-1.891849,-0.479381,7.297284,-1.004801,-1.022232
102.179744,0.013882,0.073044,0.693776,7.115715,-1.675637,-0.53715,7.202284,-0.961801,-1.27623199999999
102.210999,0.013882,0.073044,0.693776,7.029231,-1.704353,-0.724308,7.202284,-0.961801,-1.27623199999999
102.262361,0.012506,0.072218,0.690024,7.072473,-1.819891,-0.666877,7.103284,-0.903801000000001,-1.525232
102.293627,0.012506,0.072218,0.690024,7.087,-1.83408,-0.969572,7.103284,-0.903801000000001,-1.525232
102.345481,0.01106,0.071221,0.686332,6.81302,-1.805364,-1.113488,6.999284,-0.833801,-1.77023199999999
102.376749,0.01106,0.071221,0.686332,6.957273,-1.589153,-1.171257,6.999284,-0.833801,-1.77023199999999
102.427214,0.009572,0.070024,0.682746,6.755589,-1.632395,-1.387468,6.892284,-0.749801000000001,-2.00823199999999
102.458482,0.009572,0.070024,0.682746,6.784304,-1.617868,-1.372942,6.892284,-0.749801000000001,-2.00823199999999
102.509457,0.008015,0.068657,0.679236,6.784304,-1.71888,-1.560437,6.780284,-0.653801000000001,-2.241232
102.540721,0.008015,0.068657,0.679236,6.669104,-1.545911,-1.776648,6.780284,-0.653801000000001,-2.241232
102.592608,0.006402,0.067104,0.675846,6.741062,-1.473953,-1.891849,6.664284,-0.544801000000001,-2.466232
102.623861,0.006402,0.067104,0.675846,6.40965,-1.344226,-1.949618,6.664284,-0.544801000000001,-2.466232
102.674555,0.004734,0.06538,0.672561,6.496135,-1.300984,-1.935091,6.544284,-0.423801,-2.68423199999999
102.705826,0.004734,0.06538,0.672561,6.438366,-1.358415,-2.151302,6.544284,-0.423801,-2.68423199999999
102.757023,0.003024,0.063485,0.669397,6.279924,-1.286457,-2.49724,6.421284,-0.290801,-2.894232
102.788275,0.003024,0.063485,0.669397,6.222155,-1.401657,-2.525956,6.421284,-0.290801,-2.894232
102.839797,0.001259,0.061433,0.666369,6.265397,-1.128015,-2.49724,6.294284,-0.146801,-3.095232
102.871048,0.001259,0.061433,0.666369,6.251208,-1.243215,-2.525956,6.294284,-0.146801,-3.095232
102.922586,0.000562,0.059239,0.663476,5.732301,-1.15673,-2.641156,6.163284,0.00719899999999996,-3.287232
102.95385,0.000562,0.059239,0.663476,5.645817,-0.695592,-3.00162,6.163284,0.00719899999999996,-3.287232
103.004707,0.002424,0.056887,0.660734,5.444132,-0.854034,-3.102294,6.029284,0.172199,-3.469232
103.035968,0.002424,0.056887,0.660734,5.141436,-0.825319,-2.958378,6.029284,0.172199,-3.469232
103.08683,0.004342,0.054393,0.658143,4.925225,-0.666877,-3.059052,5.891284,0.347199,-3.641232
103.118086,0.004342,0.054393,0.658143,4.881983,-0.623634,-3.333032,5.891284,0.347199,-3.641232
103.169311,0.006302,0.051784,0.655732,4.896172,-0.320939,-3.333032,5.750284,0.530199,-3.80123199999999
103.200566,0.006302,0.051784,0.655732,4.579287,-0.349654,-3.56377,5.750284,0.530199,-3.80123199999999
103.251767,0.008289,0.049047,0.653473,4.651245,-0.364181,-3.621201,5.607284,0.722199,-3.951232
103.283037,0.008289,0.049047,0.653473,4.420845,-0.162496,-3.491474,5.607284,0.722199,-3.951232
103.334565,0.010332,0.046196,0.651394,4.348549,-0.090201,-3.635728,5.460284,0.922199,-4.089232
103.365834,0.010332,0.046196,0.651394,4.435034,-0.162496,-3.750928,5.460284,0.922199,-4.089232
103.416907,0.012417,0.04323,0.649496,4.363076,0.096957,-3.823223,5.310284,1.130199,-4.21523199999999
103.448177,0.012417,0.04323,0.649496,4.262065,0.169253,-4.111392,5.310284,1.130199,-4.21523199999999
103.499483,0.014543,0.040178,0.647778,4.204633,0.327695,-3.967139,5.157284,1.344199,-4.329232
103.530749,0.014543,0.040178,0.647778,4.074907,0.255737,-4.053623,5.157284,1.344199,-4.329232
103.581789,0.016696,0.03704,0.646272,3.901938,0.486138,-4.269835,5.002284,1.564199,-4.42923199999999
103.613049,0.016696,0.03704,0.646272,3.916127,0.615864,-4.197877,5.002284,1.564199,-4.42923199999999
103.66417,0.018892,0.033816,0.644947,3.6712,0.500664,-4.082339,4.844284,1.790199,-4.51723199999999
103.695431,0.018892,0.033816,0.644947,3.829642,0.731064,-4.370846,4.844284,1.790199,-4.51723199999999
103.746478,0.021115,0.030534,0.643817,3.541473,0.889844,-4.356319,4.684284,2.020199,-4.592232
103.777736,0.021115,0.030534,0.643817,3.642484,0.961802,-4.514761,4.684284,2.020199,-4.592232
103.828875,0.023365,0.027196,0.642898,3.383031,1.134771,-4.29855,4.522284,2.254199,-4.653232
103.860142,0.023365,0.027196,0.642898,3.383031,1.278687,-4.284361,4.522284,2.254199,-4.653232
103.911611,0.025657,0.023799,0.642175,3.181346,1.53814,-4.385035,4.357284,2.492199,-4.701232
103.942878,0.025657,0.023799,0.642175,3.253304,1.42294,-4.543815,4.357284,2.492199,-4.701232
103.993902,0.027977,0.020374,0.641678,3.311073,1.725636,-4.543815,4.190284,2.732199,-4.734232
104.025187,0.027977,0.020374,0.641678,3.080335,1.595909,-4.500573,4.190284,2.732199,-4.734232
104.076324,0.030324,0.016919,0.641377,3.10905,1.86989,-4.558004,4.021284,2.974199,-4.754232
104.10759,0.030324,0.016919,0.641377,2.907366,2.042859,-4.615773,4.021284,2.974199,-4.754232
104.158694,0.032699,0.01345,0.641286,2.820881,1.956374,-4.529288,3.850284,3.217199,-4.760232
104.18995,0.032699,0.01345,0.641286,2.792166,2.114816,-4.673542,3.850284,3.217199,-4.760232
104.241168,0.035088,0.00998,0.641407,2.691155,2.37427,-4.702257,3.678284,3.460199,-4.75223199999999
104.272429,0.035088,0.00998,0.641407,2.48947,2.503997,-4.615773,3.678284,3.460199,-4.75223199999999
104.323679,0.037505,0.00651,0.641738,2.575955,2.503997,-4.802931,3.504284,3.703199,-4.73023199999999
104.354938,0.037505,0.00651,0.641738,2.446228,2.647912,-4.673542,3.504284,3.703199,-4.73023199999999
104.406059,0.039935,0.003054,0.642295,2.37427,2.864124,-4.529288,3.329284,3.945199,-4.693232
104.437323,0.039935,0.003054,0.642295,2.258732,2.950608,-4.587057,3.329284,3.945199,-4.693232
104.488543,0.042392,0.000388,0.643049,2.37427,3.354315,-4.500573,3.152284,4.186199,-4.643232
104.519805,0.042392,0.000388,0.643049,2.21549,3.6712,-4.673542,3.152284,4.186199,-4.643232
104.571102,0.044864,0.003774,0.644013,1.884078,3.94518,-4.529288,2.974284,4.423199,-4.579232
104.602357,0.044864,0.003774,0.644013,1.898605,4.190107,-4.529288,2.974284,4.423199,-4.579232
104.653488,0.047349,0.007131,0.645172,1.711109,4.377602,-4.514761,2.795284,4.658199,-4.50223199999999
104.684739,0.047349,0.007131,0.645172,1.812121,4.464087,-4.428277,2.795284,4.658199,-4.50223199999999
104.73584,0.049862,0.010418,0.646558,1.523952,4.608003,-4.471519,2.614284,4.888199,-4.41023199999999
104.767109,0.049862,0.010418,0.646558,1.567194,5.069141,-4.370846,2.614284,4.888199,-4.41023199999999
104.822129,0.052374,0.013648,0.648125,1.480709,5.155625,-4.370846,2.433284,5.114199,-4.30623199999999
104.853395,0.052374,0.013648,0.648125,1.350983,5.170152,-4.385035,2.433284,5.114199,-4.30623199999999
104.912251,0.0549,0.016792,0.649903,1.249971,5.444132,-4.111392,2.251284,5.334199,-4.18823199999999
104.943523,0.0549,0.016792,0.649903,1.134771,5.429605,-4.168823,2.251284,5.334199,-4.18823199999999
104.995153,0.057426,0.019865,0.651861,1.019571,5.602574,-4.140108,2.069284,5.549199,-4.058232
105.026418,0.057426,0.019865,0.651861,1.019571,5.602574,-4.125581,2.069284,5.549199,-4.058232
105.070544,0.059966,0.022824,0.654015,0.846602,5.775543,-4.039097,1.886284,5.756199,-3.915232
105.101805,0.059966,0.022824,0.654015,0.904033,5.847501,-4.010381,1.886284,5.756199,-3.915232
105.149057,0.062519,0.025698,0.65635,0.745591,5.991755,-4.024908,1.702284,5.957199,-3.760232
105.180322,0.062519,0.025698,0.65635,0.630391,6.092428,-3.851939,1.702284,5.957199,-3.760232
105.23145,0.065058,0.028443,0.658851,0.428369,6.251208,-3.765454,1.519284,6.149199,-3.594232
105.262719,0.065058,0.028443,0.658851,0.269926,6.29445,-3.592485,1.519284,6.149199,-3.594232
105.316429,0.067611,0.031074,0.661533,0.370937,6.423839,-3.621201,1.335284,6.333199,-3.41623199999999
105.347687,0.067611,0.031074,0.661533,0.183442,6.553566,-3.56377,1.335284,6.333199,-3.41623199999999
105.396655,0.070164,0.033562,0.66438,0.140199,6.582619,-3.491474,1.151284,6.507199,-3.22723199999999
105.427908,0.070164,0.033562,0.66438,0.068242,6.669104,-3.275263,1.151284,6.507199,-3.22723199999999
105.478703,0.072716,0.035922,0.667378,0.024999,6.741062,-3.347558,0.967284,6.672199,-3.028232
105.509959,0.072716,0.035922,0.667378,-0.219927,6.856262,-3.304316,0.967284,6.672199,-3.028232
105.561232,0.075255,0.038125,0.670527,-0.205739,6.870789,-3.059052,0.784284,6.826199,-2.81923199999999
105.59255,0.075255,0.038125,0.670527,-0.292223,7.087,-2.958378,0.784284,6.826199,-2.81923199999999
105.644348,0.077793,0.040184,0.673827,-0.436139,7.043758,-2.814125,0.601284000000001,6.970199,-2.600232
105.675601,0.077793,0.040184,0.673827,-0.42195,7.158958,-2.554671,0.601284000000001,6.970199,-2.600232
105.726551,0.080331,0.042072,0.677247,-0.637823,7.187673,-2.641156,0.418284000000001,7.102199,-2.37323199999999
105.757807,0.080331,0.042072,0.677247,-0.681065,7.288684,-2.597913,0.418284000000001,7.102199,-2.37323199999999
105.808641,0.082855,0.043789,0.680803,-0.854034,7.490369,-2.583725,0.236284,7.222199,-2.137232
105.839898,0.082855,0.043789,0.680803,-0.92633,7.576853,-2.367513,0.236284,7.222199,-2.137232
105.891162,0.085378,0.045334,0.684464,-1.027004,7.533611,-2.151302,0.0542840000000009,7.330199,-1.894232
105.922426,0.085378,0.045334,0.684464,-1.099299,7.721107,-2.021575,0.0542840000000009,7.330199,-1.894232
105.973374,0.087874,0.046708,0.688231,-1.084772,7.663338,-1.935091,-0.125716,7.426199,-1.644232
106.004636,0.087874,0.046708,0.688231,-1.300984,7.721107,-1.877322,-0.125716,7.426199,-1.644232
106.063107,0.090369,0.047881,0.692103,-1.473953,7.749822,-1.545911,-0.305715999999999,7.508199,-1.387232
106.094377,0.090369,0.047881,0.692103,-1.531384,7.937318,-1.372942,-0.305715999999999,7.508199,-1.387232
106.137752,0.09285,0.048868,0.696051,-1.43071,7.86536,-1.473953,-0.484716,7.577199,-1.125232
106.169022,0.09285,0.048868,0.696051,-1.488142,7.966034,-1.329699,-0.484716,7.577199,-1.125232
106.220079,0.095304,0.049669,0.700075,-1.83408,7.922792,-1.142541,-0.661715999999999,7.633199,-0.858231999999994
106.25134,0.095304,0.049669,0.700075,-1.848606,8.067045,-1.04153,-0.661715999999999,7.633199,-0.858231999999994
106.31084,0.097743,0.050256,0.704173,-1.935091,8.182245,-0.955046,-0.837716,7.674199,-0.586231999999995
106.342106,0.097743,0.050256,0.704173,-2.064818,7.951845,-0.782077,-0.837716,7.674199,-0.586231999999995
106.389822,0.100168,0.050657,0.708332,-2.208733,8.153529,-0.724308,-1.012716,7.702199,-0.310231999999992
106.421084,0.100168,0.050657,0.708332,-2.180018,8.139003,-0.436139,-1.012716,7.702199,-0.310231999999992
106.467186,0.102565,0.050828,0.712521,-2.10806,8.196772,-0.479381,-1.185716,7.714199,-0.0322319999999934
106.498439,0.102565,0.050828,0.712521,-2.410756,8.167718,-0.26317,-1.185716,7.714199,-0.0322319999999934
106.55141,0.104948,0.050814,0.71674,-2.482713,8.139003,0.053715,-1.357716,7.713199,0.247768000000008
106.582679,0.104948,0.050814,0.71674,-2.424944,8.225487,0.082768,-1.357716,7.713199,0.247768000000008
106.633078,0.10729,0.050571,0.720989,-2.72764,8.167718,0.212495,-1.526716,7.696199,0.529768000000004
106.664334,0.10729,0.050571,0.720989,-2.670209,8.240014,0.313169,-1.526716,7.696199,0.529768000000004
106.715467,0.109617,0.050127,0.725254,-2.756694,8.196772,0.428369,-1.694716,7.665199,0.812768000000006
106.746727,0.109617,0.050127,0.725254,-2.88642,8.124476,0.615864,-1.694716,7.665199,0.812768000000006
106.797836,0.111916,0.049469,0.729518,-3.030336,8.110287,0.702349,-1.860716,7.619199,1.09576800000001
106.829093,0.111916,0.049469,0.729518,-2.972905,8.124476,0.846602,-1.860716,7.619199,1.09576800000001
106.880263,0.114188,0.048596,0.733767,-3.217832,8.067045,1.062813,-2.024716,7.558199,1.377768
106.911521,0.114188,0.048596,0.733767,-3.28979,8.110287,1.163487,-2.024716,7.558199,1.377768
106.962679,0.116417,0.047509,0.737986,-3.261074,8.139003,1.336456,-2.185716,7.482199,1.657768
106.993947,0.116417,0.047509,0.737986,-3.477285,7.937318,1.437467,-2.185716,7.482199,1.657768
107.045117,0.118619,0.046207,0.74219,-3.592485,8.210961,1.624625,-2.344716,7.391199,1.93676800000001
107.076388,0.118619,0.046207,0.74219,-3.40499,8.081234,1.826647,-2.344716,7.391199,1.93676800000001
107.1276,0.120793,0.044705,0.746333,-3.534716,7.994749,1.913132,-2.501716,7.286199,2.21176800000001
107.158863,0.120793,0.044705,0.746333,-3.707685,7.836307,2.186774,-2.501716,7.286199,2.21176800000001
107.210115,0.122925,0.042988,0.750417,-3.837412,7.966034,2.201301,-2.655716,7.166199,2.48276800000001
107.241371,0.122925,0.042988,0.750417,-3.880654,7.951845,2.37427,-2.655716,7.166199,2.48276800000001
107.292558,0.125015,0.041057,0.754439,-4.053623,7.922792,2.402986,-2.806716,7.031199,2.749768
107.32383,0.125015,0.041057,0.754439,-3.895181,7.764349,2.590481,-2.806716,7.031199,2.749768
107.375047,0.127078,0.038926,0.758387,-4.168823,7.620096,2.849935,-2.955716,6.882199,3.011768
107.406307,0.127078,0.038926,0.758387,-4.269835,7.692391,2.921893,-2.955716,6.882199,3.011768
107.457457,0.129099,0.036594,0.762243,-4.226592,7.403884,3.138104,-3.101716,6.719199,3.267768
107.488708,0.129099,0.036594,0.762243,-4.370846,7.634622,3.138104,-3.101716,6.719199,3.267768
107.539947,0.131078,0.034063,0.765995,-4.414088,7.346453,3.296546,-3.244716,6.542199,3.51676800000001
107.5712,0.131078,0.034063,0.765995,-4.370846,7.403884,3.469515,-3.244716,6.542199,3.51676800000001
107.622278,0.133001,0.031346,0.76964,-4.514761,7.158958,3.556,-3.383716,6.352199,3.758768
107.653533,0.133001,0.031346,0.76964,-4.543815,7.259969,3.599242,-3.383716,6.352199,3.758768
107.704613,0.134897,0.028443,0.773165,-4.831984,6.957273,3.772211,-3.520716,6.149199,3.99276800000001
107.735873,0.134897,0.028443,0.773165,-4.918468,7.058284,3.872884,-3.520716,6.149199,3.99276800000001
107.787364,0.136737,0.02534,0.776554,-4.875226,6.957273,3.887411,-3.653716,5.932199,4.21776800000001
107.81863,0.136737,0.02534,0.776554,-4.961711,6.69782,4.118149,-3.653716,5.932199,4.21776800000001
107.869668,0.138522,0.022081,0.779808,-5.004953,6.726535,4.17558,-3.782716,5.704199,4.43376800000001
107.900923,0.138522,0.022081,0.779808,-5.091437,6.481608,4.492802,-3.782716,5.704199,4.43376800000001
107.952177,0.140265,0.018636,0.782911,-4.947184,6.395124,4.593814,-3.908716,5.463199,4.639768
107.983447,0.140265,0.018636,0.782911,-5.105626,6.337355,4.579287,-3.908716,5.463199,4.639768
108.034532,0.141966,0.015034,0.785863,-5.408322,6.164724,4.780972,-4.031716,5.211199,4.835768
108.065789,0.141966,0.015034,0.785863,-5.422849,6.063712,4.709014,-4.031716,5.211199,4.835768
108.117004,0.143612,0.011275,0.788634,-5.480618,5.977228,4.939414,-4.150716,4.948199,5.01976800000001
108.148275,0.143612,0.011275,0.788634,-5.566764,5.847501,4.997183,-4.150716,4.948199,5.01976800000001
108.199364,0.145203,0.007374,0.79124,-5.595818,5.732301,5.184679,-4.265716,4.675199,5.19276800000001
108.230617,0.145203,0.007374,0.79124,-5.451564,5.832975,5.069141,-4.265716,4.675199,5.19276800000001
108.281943,0.146738,0.003317,0.793665,-5.566764,5.544805,5.299879,-4.376716,4.391199,5.353768
108.313211,0.146738,0.003317,0.793665,-5.739733,5.24211,5.40089,-4.376716,4.391199,5.353768
108.363761,0.148231,0.000854,0.795894,-5.682302,4.968467,5.472848,-4.484716,4.099199,5.50176800000001
108.395015,0.148231,0.000854,0.795894,-5.75426,4.521518,5.588048,-4.484716,4.099199,5.50176800000001
108.446055,0.149656,0.005168,0.797927,-5.955945,4.17558,5.559332,-4.587716,3.797199,5.636768
108.477318,0.149656,0.005168,0.797927,-5.927229,4.103622,5.876217,-4.587716,3.797199,5.636768
108.535497,0.151025,0.009581,0.799764,-6.085671,3.584715,5.890743,-4.686716,3.488199,5.758768
108.566749,0.151025,0.009581,0.799764,-6.085671,3.512757,5.890743,-4.686716,3.488199,5.758768
108.614338,0.152338,0.014121,0.801375,-6.186683,3.426273,5.90527,-4.781716,3.170199,5.865768
108.645603,0.152338,0.014121,0.801375,-6.085671,3.152293,5.90527,-4.781716,3.170199,5.865768
108.693153,0.153582,0.018746,0.802776,-6.114725,2.979324,6.150197,-4.871716,2.846199,5.95876800000001
108.724409,0.153582,0.018746,0.802776,-6.157967,2.820881,5.890743,-4.871716,2.846199,5.95876800000001
108.775784,0.154771,0.023457,0.803965,-6.301883,2.820881,6.222155,-4.957716,2.516199,6.03776800000001
108.807034,0.154771,0.023457,0.803965,-6.316409,2.575955,6.40965,-4.957716,2.516199,6.03776800000001
108.858144,0.155905,0.028251,0.804914,-6.446136,2.431701,6.251208,-5.039716,2.180199,6.100768
108.889396,0.155905,0.028251,0.804914,-6.374178,2.10029,6.395124,-5.039716,2.180199,6.100768
108.940591,0.156969,0.033103,0.805652,-6.518094,2.085763,6.351882,-5.116716,1.840199,6.149768
108.971858,0.156969,0.033103,0.805652,-6.460325,1.855363,6.323166,-5.116716,1.840199,6.149768
109.023143,0.157978,0.038024,0.806149,-6.503567,1.639152,6.423839,-5.189716,1.495199,6.182768
109.054397,0.157978,0.038024,0.806149,-6.388367,1.394225,6.553566,-5.189716,1.495199,6.182768
109.105454,0.158918,0.042987,0.806405,-6.575863,1.350983,6.452893,-5.257716,1.147199,6.19976800000001
109.136708,0.158918,0.042987,0.806405,-6.662347,1.019571,6.582619,-5.257716,1.147199,6.19976800000001
109.187872,0.159789,0.047978,0.806435,-6.835316,0.91856,6.596808,-5.320716,0.797199,6.201768
109.219124,0.159789,0.047978,0.806435,-6.691063,0.731064,6.553566,-5.320716,0.797199,6.201768
109.270208,0.160604,0.052996,0.806209,-6.647821,0.615864,6.596808,-5.379716,0.445199,6.18676800000001
109.301473,0.160604,0.052996,0.806209,-6.950516,0.486138,6.596808,-5.379716,0.445199,6.18676800000001
109.35305,0.16135,0.058042,0.805742,-6.792074,0.255737,6.496135,-5.433716,0.0911989999999996,6.155768
109.384308,0.16135,0.058042,0.805742,-6.907274,0.255737,6.539377,-5.433716,0.0911989999999996,6.155768
109.435292,0.162013,0.063086,0.80505,-6.849505,-0.061485,6.438366,-5.481716,-0.262801000000001,6.109768
109.466554,0.162013,0.063086,0.80505,-6.878559,-0.306412,6.481608,-5.481716,-0.262801000000001,6.109768
109.517767,0.162621,0.068115,0.804101,-6.878559,-0.565865,6.467082,-5.525716,-0.615801,6.04676800000001
109.549026,0.162621,0.068115,0.804101,-6.993759,-0.666877,6.596808,-5.525716,-0.615801,6.04676800000001
109.600079,0.16316,0.073143,0.802911,-6.892748,-0.810792,6.496135,-5.564716,-0.968801,5.96776800000001
109.631334,0.16316,0.073143,0.802911,-6.878559,-0.969572,6.496135,-5.564716,-0.968801,5.96776800000001
109.682635,0.16363,0.078128,0.801481,-7.051528,-1.171257,6.380597,-5.598716,-1.318801,5.87276800000001
109.713903,0.16363,0.078128,0.801481,-6.892748,-1.344226,6.308639,-5.598716,-1.318801,5.87276800000001
109.765075,0.164031,0.083082,0.799824,-7.09477,-1.444899,6.308639,-5.627716,-1.666801,5.762768
109.79633,0.164031,0.083082,0.799824,-7.022474,-1.632395,6.251208,-5.627716,-1.666801,5.762768
109.848197,0.164362,0.087993,0.797912,-7.09477,-2.021575,6.251208,-5.651716,-2.011801,5.63576800000001
109.879449,0.164362,0.087993,0.797912,-7.008285,-1.906375,6.106955,-5.651716,-2.011801,5.63576800000001
109.930112,0.164611,0.092846,0.795773,-7.065717,-2.324271,6.106955,-5.669716,-2.352801,5.493768
109.961372,0.164611,0.092846,0.795773,-6.979232,-2.468187,6.02047,-5.669716,-2.352801,5.493768
110.012344,0.164805,0.097612,0.793394,-7.181254,-2.72764,5.919459,-5.683716,-2.687801,5.335768
110.043601,0.164805,0.097612,0.793394,-7.037001,-2.684398,5.933986,-5.683716,-2.687801,5.335768
110.095057,0.164915,0.102321,0.790788,-7.108959,-3.044863,5.775543,-5.691716,-3.018801,5.16276800000001
110.126329,0.164915,0.102321,0.790788,-7.181254,-3.203305,5.717774,-5.691716,-3.018801,5.16276800000001
110.177242,0.164957,0.106928,0.787972,-7.20997,-3.318505,5.559332,-5.694716,-3.342801,4.975768
110.208494,0.164957,0.106928,0.787972,-7.152201,-3.477285,5.472848,-5.694716,-3.342801,4.975768
110.259697,0.164929,0.111436,0.784914,-7.224159,-3.635728,5.429605,-5.692716,-3.659801,4.77276800000001
110.290961,0.164929,0.111436,0.784914,-7.181254,-3.67897,5.40089,-5.692716,-3.659801,4.77276800000001
110.342551,0.164832,0.115842,0.781661,-7.09477,-3.967139,5.155625,-5.685716,-3.969801,4.55676800000001
110.373809,0.164832,0.115842,0.781661,-7.123485,-4.111392,5.112383,-5.685716,-3.969801,4.55676800000001
110.424936,0.164653,0.120134,0.778181,-7.224159,-4.327604,5.170152,-5.672716,-4.271801,4.325768
110.456191,0.164653,0.120134,0.778181,-7.181254,-4.327604,4.852929,-5.672716,-4.271801,4.325768
110.507297,0.164404,0.124298,0.774506,-7.138012,-4.673542,4.723203,-5.654716,-4.564801,4.081768
110.538556,0.164404,0.124298,0.774506,-7.281928,-4.745499,4.651245,-5.654716,-4.564801,4.081768
110.589612,0.164086,0.128332,0.770634,-7.152201,-4.831984,4.593814,-5.631716,-4.848801,3.82476800000001
110.62087,0.164086,0.128332,0.770634,-7.051528,-5.048195,4.44956,-5.631716,-4.848801,3.82476800000001
110.671949,0.163685,0.132224,0.766567,-7.181254,-5.221164,4.305307,-5.602716,-5.122801,3.554768
110.703212,0.163685,0.132224,0.766567,-7.138012,-5.422849,4.247876,-5.602716,-5.122801,3.554768
110.754551,0.163229,0.135959,0.762319,-7.09477,-5.350891,3.94518,-5.569716,-5.385801,3.27276800000001
110.785808,0.163229,0.135959,0.762319,-7.181254,-5.494807,3.7864,-5.569716,-5.385801,3.27276800000001
110.836975,0.162691,0.139551,0.757889,-6.993759,-5.782976,3.627957,-5.530716,-5.638801,2.978768
110.868248,0.162691,0.139551,0.757889,-7.051528,-5.768787,3.584715,-5.530716,-5.638801,2.978768
110.920586,0.162083,0.142972,0.753309,-6.792074,-5.955945,3.426273,-5.486716,-5.879801,2.67476800000001
110.951854,0.162083,0.142972,0.753309,-6.878559,-6.114725,3.339788,-5.486716,-5.879801,2.67476800000001
111.002985,0.161392,0.146222,0.748548,-7.065717,-6.244452,3.152293,-5.436716,-6.108801,2.35876800000001
111.034256,0.161392,0.146222,0.748548,-7.065717,-6.374178,3.022566,-5.436716,-6.108801,2.35876800000001
111.085021,0.160645,0.149302,0.743651,-7.051528,-6.54681,2.87865,-5.382716,-6.325801,2.033768
111.116289,0.160645,0.149302,0.743651,-6.892748,-6.532621,2.720208,-5.382716,-6.325801,2.033768
111.167467,0.159816,0.15221,0.738604,-6.950516,-6.633294,2.547239,-5.322716,-6.530801,1.69876800000001
111.198727,0.159816,0.15221,0.738604,-6.892748,-6.719779,2.316501,-5.322716,-6.530801,1.69876800000001
111.249786,0.158932,0.15492,0.733421,-6.892748,-6.907274,2.230016,-5.258716,-6.721801,1.35476800000001
111.281056,0.158932,0.15492,0.733421,-6.792074,-7.152201,2.10029,-5.258716,-6.721801,1.35476800000001
111.332882,0.157964,0.157445,0.728132,-6.921801,-7.238686,1.898605,-5.188716,-6.899801,1.00376800000001
111.36414,0.157964,0.157445,0.728132,-6.835316,-7.20997,1.610436,-5.188716,-6.899801,1.00376800000001
111.415085,0.156927,0.159771,0.722707,-6.734305,-7.138012,1.480709,-5.113716,-7.063801,0.643768000000002
111.446338,0.156927,0.159771,0.722707,-6.676536,-7.368412,1.293214,-5.113716,-7.063801,0.643768000000002
111.497354,0.155822,0.161898,0.717192,-6.676536,-7.555908,1.120245,-5.033716,-7.213801,0.277768000000002
111.528605,0.155822,0.161898,0.717192,-6.70559,-7.685635,0.947276,-5.033716,-7.213801,0.277768000000002
111.579769,0.154647,0.163826,0.711572,-6.532621,-7.815362,0.774307,-4.948716,-7.349801,-0.0952319999999958
111.611037,0.154647,0.163826,0.711572,-6.70559,-7.71435,0.615864,-4.948716,-7.349801,-0.0952319999999958
111.662252,0.153403,0.165542,0.705861,-6.532621,-7.930562,0.342222,-4.858716,-7.470801,-0.474231999999994
111.69352,0.153403,0.165542,0.705861,-6.446136,-8.074477,0.169253,-4.858716,-7.470801,-0.474231999999994
111.744814,0.152103,0.167059,0.70009,-6.460325,-8.031573,0.096957,-4.764716,-7.577801,-0.857231999999996
111.776072,0.152103,0.167059,0.70009,-6.431609,-8.031573,-0.14797,-4.764716,-7.577801,-0.857231999999996
111.827083,0.150734,0.168377,0.694243,-6.431609,-8.190015,-0.349654,-4.665716,-7.670801,-1.24523199999999
111.858344,0.150734,0.168377,0.694243,-6.330936,-8.218731,-0.508096,-4.665716,-7.670801,-1.24523199999999
111.909577,0.149296,0.169468,0.688336,-6.25864,-8.247446,-0.623634,-4.561716,-7.747801,-1.637232
111.940849,0.149296,0.169468,0.688336,-6.25864,-8.218731,-1.04153,-4.561716,-7.747801,-1.637232
111.991993,0.147789,0.170361,0.6824,-6.287694,-8.434942,-1.070246,-4.452716,-7.810801,-2.031232
112.023244,0.147789,0.170361,0.6824,-6.374178,-8.434942,-1.372942,-4.452716,-7.810801,-2.031232
112.073367,0.146226,0.171042,0.676418,-6.071483,-8.478184,-1.444899,-4.339716,-7.858801,-2.42823199999999
112.104638,0.146226,0.171042,0.676418,-5.941756,-8.377173,-1.776648,-4.339716,-7.858801,-2.42823199999999
112.155958,0.144608,0.171509,0.670406,-5.883987,-8.5069,-1.906375,-4.222716,-7.891801,-2.827232
112.187217,0.144608,0.171509,0.670406,-5.86946,-8.550142,-2.208733,-4.222716,-7.891801,-2.827232
112.23828,0.142921,0.171765,0.66438,-6.042429,-8.579195,-2.309744,-4.100716,-7.909801,-3.22723199999999
112.26954,0.142921,0.171765,0.66438,-5.927229,-8.564669,-2.482713,-4.100716,-7.909801,-3.22723199999999
