t,Icx,Icy,Icz,Imx,Imy,Imz,Bcx,Bcy,Bcz,Bmx,Bmy,Bmz,polx,poly,polz,ERROR
0.636267,0.360474,0.242907,0.843309,0.374390,0.250011,0.826788,-20.787000,20.217000,8.048000,-20.516746,19.985465,7.849337,-1.000000,1.000000,1.000000,0.000000
0.679576,0.364263,0.242893,0.831966,0.378714,0.249724,0.815113,-21.066000,20.216000,7.296000,-20.786099,20.028732,7.429390,-1.000000,1.000000,1.000000,0.000000
0.722909,0.367685,0.242893,0.820485,0.381883,0.249579,0.802718,-21.318000,20.216000,6.535000,-21.055560,19.884479,6.793719,-1.000000,1.000000,1.000000,0.000000
0.766106,0.370725,0.242893,0.808866,0.383039,0.249004,0.792918,-21.542000,20.216000,5.765000,-21.167044,19.899005,5.984890,-1.000000,1.000000,1.000000,0.000000
0.810205,0.373385,0.242893,0.797125,0.382316,0.250876,0.776776,-21.738000,20.216000,4.987000,-21.552973,20.042921,5.392406,-1.000000,1.000000,1.000000,0.000000
0.864330,0.375678,0.242893,0.785276,0.385055,0.251167,0.764094,-21.907000,20.216000,4.202000,-21.751854,19.942248,4.540583,-1.000000,1.000000,1.000000,0.000000
0.914510,0.377577,0.242893,0.773350,0.387072,0.249724,0.753574,-22.047000,20.216000,3.412000,-21.879259,20.000017,3.631413,-1.000000,1.000000,1.000000,0.000000
0.951707,0.379082,0.242893,0.761363,0.388082,0.251886,0.743919,-22.158000,20.216000,2.618000,-21.891943,19.812521,3.010478,-1.000000,1.000000,1.000000,0.000000
0.989004,0.380208,0.242893,0.749299,0.387937,0.249292,0.735125,-22.241000,20.216000,1.819000,-22.221978,20.042921,2.389627,-1.000000,1.000000,1.000000,0.000000
1.026240,0.380940,0.242878,0.737219,0.387359,0.248859,0.721436,-22.295000,20.215000,1.019000,-22.177840,19.841261,1.624538,-1.000000,1.000000,1.000000,0.000000
1.069618,0.381293,0.242878,0.725093,0.388657,0.251167,0.707166,-22.321000,20.215000,0.216000,-22.350377,20.028757,0.845310,-1.000000,1.000000,1.000000,0.000000
1.111517,0.381239,0.242878,0.712968,0.386062,0.251021,0.695927,-22.317000,20.215000,-0.587000,-22.364971,19.956799,0.066083,-1.000000,1.000000,1.000000,0.000000
1.154801,0.380805,0.242878,0.700857,0.383613,0.250011,0.684538,-22.285000,20.215000,-1.389000,-22.279017,19.927746,-0.857415,-1.000000,1.000000,1.000000,0.000000
1.198205,0.379964,0.242878,0.688762,0.386353,0.250011,0.670991,-22.223000,20.215000,-2.190000,-22.236803,19.884504,-1.665730,-1.000000,1.000000,1.000000,0.000000
1.241295,0.378743,0.242878,0.676713,0.383471,0.248427,0.660326,-22.133000,20.215000,-2.988000,-22.050801,19.870315,-2.531525,-1.000000,1.000000,1.000000,0.000000
1.284596,0.377143,0.242878,0.664711,0.381596,0.251599,0.648654,-22.015000,20.215000,-3.783000,-22.024043,19.711535,-3.109201,-1.000000,1.000000,1.000000,0.000000
1.327921,0.375135,0.242864,0.652785,0.378856,0.249437,0.636546,-21.867000,20.214000,-4.573000,-21.983256,20.014254,-3.888982,-1.000000,1.000000,1.000000,0.000000
1.371003,0.372761,0.242864,0.640951,0.374103,0.249437,0.625307,-21.692000,20.214000,-5.357000,-21.755421,19.769328,-4.856021,-1.000000,1.000000,1.000000,0.000000
1.414375,0.369992,0.242864,0.629225,0.371796,0.251741,0.612189,-21.488000,20.214000,-6.134000,-21.730089,19.942297,-5.520480,-1.000000,1.000000,1.000000,0.000000
1.457588,0.366856,0.242864,0.617606,0.366606,0.249292,0.601381,-21.257000,20.214000,-6.904000,-21.316025,19.913581,-6.372214,-1.000000,1.000000,1.000000,0.000000
1.500804,0.363340,0.242864,0.606125,0.362573,0.249579,0.590139,-20.998000,20.214000,-7.665000,-21.205122,19.682843,-7.137949,-1.000000,1.000000,1.000000,0.000000
1.543960,0.359441,0.242864,0.594783,0.359688,0.250302,0.579331,-20.711000,20.214000,-8.417000,-20.835230,19.697370,-7.947076,-1.000000,1.000000,1.000000,0.000000
1.587476,0.355188,0.242864,0.583624,0.353492,0.250589,0.568811,-20.398000,20.214000,-9.157000,-20.566442,19.798043,-8.698634,-1.000000,1.000000,1.000000,0.000000
1.636028,0.350567,0.242850,0.572633,0.349313,0.251454,0.554109,-20.058000,20.213000,-9.886000,-20.110945,19.769353,-9.392605,-1.000000,1.000000,1.000000,0.000000
1.683680,0.345590,0.242850,0.561827,0.342249,0.249724,0.545751,-19.692000,20.213000,-10.603000,-19.857562,19.654153,-10.245555,-1.000000,1.000000,1.000000,0.000000
1.731284,0.340271,0.242850,0.551234,0.336773,0.250734,0.534366,-19.301000,20.213000,-11.306000,-19.532638,19.654153,-10.882526,-1.000000,1.000000,1.000000,0.000000
1.778894,0.334609,0.242850,0.540870,0.331729,0.249724,0.524420,-18.885000,20.213000,-11.994000,-19.063874,19.567668,-11.663662,-1.000000,1.000000,1.000000,0.000000
1.826566,0.328604,0.242850,0.530735,0.324523,0.249437,0.514188,-18.444000,20.213000,-12.667000,-18.610052,19.625099,-12.387615,-1.000000,1.000000,1.000000,0.000000
1.876598,0.322269,0.242850,0.520844,0.318760,0.248717,0.503377,-17.979000,20.213000,-13.324000,-18.127574,19.625099,-13.154738,-1.000000,1.000000,1.000000,0.000000
1.928963,0.315603,0.242850,0.511212,0.310111,0.250011,0.495739,-17.490000,20.213000,-13.964000,-17.660022,19.610910,-13.576544,-1.000000,1.000000,1.000000,0.000000
1.978781,0.308634,0.242835,0.501854,0.303483,0.250444,0.485796,-16.979000,20.212000,-14.586000,-17.077634,19.581882,-14.344585,-1.000000,1.000000,1.000000,0.000000
2.028515,0.301361,0.242835,0.492770,0.295267,0.249437,0.478158,-16.446000,20.212000,-15.190000,-16.452369,19.538640,-15.040630,-1.000000,1.000000,1.000000,0.000000
2.078184,0.293784,0.242835,0.484004,0.287341,0.250589,0.471959,-15.891000,20.212000,-15.773000,-16.072395,19.509924,-15.607634,-1.000000,1.000000,1.000000,0.000000
2.127826,0.285928,0.242835,0.475527,0.278406,0.250734,0.463168,-15.316000,20.212000,-16.337000,-15.476881,19.380197,-16.131373,-1.000000,1.000000,1.000000,0.000000
2.176907,0.277781,0.242835,0.467368,0.270767,0.250011,0.456395,-14.106000,20.212000,-17.401000,-14.906089,19.654178,-16.791070,-1.000000,1.000000,1.000000,0.000000
2.224568,0.269383,0.242835,0.459543,0.261974,0.250589,0.448902,-13.473000,20.211000,-17.899000,-14.210187,19.553191,-17.301716,-1.000000,1.000000,1.000000,0.000000
2.272683,0.260720,0.242821,0.452065,0.252173,0.250734,0.441118,-12.822000,20.211000,-18.375000,-13.860860,19.408938,-17.798200,-1.000000,1.000000,1.000000,0.000000
2.321727,0.251804,0.242821,0.444919,0.243383,0.251021,0.436649,-12.155000,20.211000,-18.827000,-13.136807,19.481234,-18.280892,-1.000000,1.000000,1.000000,0.000000
2.371032,0.242664,0.242821,0.438137,0.232572,0.250876,0.429588,-11.471000,20.211000,-19.254000,-12.269120,19.538665,-18.706232,-1.000000,1.000000,1.000000,0.000000
2.420555,0.233285,0.242821,0.431731,0.223927,0.248572,0.424690,-10.773000,20.211000,-19.657000,-11.761792,19.452180,-19.247168,-1.000000,1.000000,1.000000,0.000000
2.471766,0.223708,0.242821,0.425687,0.211387,0.250011,0.418923,-10.060000,20.211000,-20.035000,-10.894586,19.322453,-19.457108,-1.000000,1.000000,1.000000,0.000000
2.522017,0.213919,0.242821,0.420019,0.204181,0.248717,0.413447,-9.335000,20.211000,-20.386000,-10.430948,19.380222,-19.926612,-1.000000,1.000000,1.000000,0.000000
2.569428,0.203959,0.242821,0.414758,0.192509,0.249869,0.409268,-8.597000,20.210000,-20.712000,-9.549631,19.452204,-20.296196,-1.000000,1.000000,1.000000,0.000000
2.617065,0.193814,0.242807,0.409872,0.184725,0.251886,0.404943,-7.847000,20.210000,-21.010000,-8.841481,19.524500,-20.651379,-1.000000,1.000000,1.000000,0.000000
2.662993,0.183498,0.242807,0.405408,0.171466,0.249437,0.403068,-7.087000,20.210000,-21.282000,-8.118971,19.337004,-20.935035,-1.000000,1.000000,1.000000,0.000000
2.708442,0.173038,0.242807,0.401333,0.160658,0.249292,0.400332,-6.318000,20.210000,-21.526000,-7.584105,19.279235,-21.060715,-1.000000,1.000000,1.000000,0.000000
2.755785,0.162448,0.242807,0.397679,0.151865,0.249724,0.395721,-5.541000,20.210000,-21.743000,-6.530465,19.149846,-21.460822,-1.000000,1.000000,1.000000,0.000000
2.803895,0.151741,0.242807,0.394430,0.247707,0.248717,0.394856,-4.756000,20.210000,-21.931000,-5.909380,19.308288,-21.673914,-1.000000,1.000000,1.000000,0.000000
2.849969,0.140918,0.242807,0.391615,0.386785,0.249724,0.392836,-3.965000,20.210000,-22.091000,-5.014416,19.380246,-21.887470,-1.000000,1.000000,1.000000,0.000000
2.896136,0.130006,0.242807,0.389220,0.229258,0.250589,0.390964,-3.168000,20.209000,-22.222000,-4.408057,19.236018,-22.101171,-1.000000,1.000000,1.000000,0.000000
2.942554,0.119006,0.242792,0.387259,0.008753,0.248859,0.390532,-2.367000,20.209000,-22.325000,-3.571026,19.279260,-22.272431,-1.000000,1.000000,1.000000,0.000000
2.989903,0.107944,0.242792,0.385718,0.005294,0.250156,0.390386,-1.563000,20.209000,-22.399000,-2.704993,19.265071,-22.444173,-1.000000,1.000000,1.000000,0.000000
3.036511,0.096835,0.242792,0.384610,0.006013,0.248427,0.389667,-0.756000,20.209000,-22.443000,-1.997788,19.178587,-22.256285,-1.000000,1.000000,1.000000,0.000000
3.081847,0.085680,0.242792,0.383952,0.006304,0.249579,0.390386,0.051000,20.209000,-22.459000,-1.276395,19.236018,-22.428988,-1.000000,1.000000,1.000000,0.000000
3.127713,0.074519,0.242792,0.383712,0.007169,0.249292,0.391829,0.859000,20.209000,-22.446000,-0.150974,19.250545,-22.385961,-1.000000,1.000000,1.000000,0.000000
3.175732,0.063339,0.242792,0.383907,0.005439,0.251167,0.393268,1.666000,20.208000,-22.404000,0.483934,19.351581,-22.386658,-1.000000,1.000000,1.000000,0.000000
3.223629,0.052169,0.242778,0.384535,0.007023,0.249292,0.393700,2.471000,20.208000,-22.332000,3.308861,19.236043,-22.387852,-1.000000,1.000000,1.000000,0.000000
3.269141,0.041021,0.242778,0.385613,0.006591,0.250876,0.397160,3.273000,20.208000,-22.232000,3.345268,19.192801,-22.273974,-1.000000,1.000000,1.000000,0.000000
3.314615,0.029911,0.242778,0.387110,0.007169,0.250589,0.398890,4.071000,20.208000,-22.103000,3.367350,19.279285,-22.333882,-1.000000,1.000000,1.000000,0.000000
3.361790,0.018853,0.242778,0.389040,0.007311,0.249146,0.400477,4.864000,20.208000,-21.945000,3.415443,19.207327,-22.192250,-1.000000,1.000000,1.000000,0.000000
3.409155,0.007860,0.242778,0.391405,0.007169,0.250876,0.405663,5.651000,20.208000,-21.759000,3.447775,19.164085,-22.209863,-1.000000,1.000000,1.000000,0.000000
3.454903,0.003054,0.242778,0.394190,0.005726,0.248859,0.409122,6.431000,20.207000,-21.545000,5.140904,19.221879,-21.896528,1.000000,1.000000,1.000000,0.000000
3.499975,0.013873,0.242764,0.397394,0.005726,0.251021,0.413879,7.203000,20.207000,-21.303000,6.209153,19.149921,-21.626563,1.000000,1.000000,1.000000,0.000000
3.546475,0.024584,0.242764,0.401019,0.008466,0.250589,0.417484,7.966000,20.207000,-21.033000,6.974856,19.192826,-21.544557,1.000000,1.000000,1.000000,0.000000
3.593911,0.035173,0.242764,0.405063,0.006591,0.251021,0.421805,8.718000,20.207000,-20.736000,7.639730,18.991141,-21.275504,1.000000,1.000000,1.000000,0.000000
3.640444,0.045611,0.242764,0.409513,0.006736,0.250156,0.426129,9.460000,20.207000,-20.411000,8.391255,18.991141,-20.892054,1.000000,1.000000,1.000000,0.000000
3.685584,0.055913,0.242764,0.414383,0.007169,0.251021,0.432037,10.189000,20.207000,-20.061000,9.330153,19.178637,-20.566112,1.000000,1.000000,1.000000,0.000000
3.731352,0.066036,0.242764,0.419629,0.007023,0.250444,0.439534,10.906000,20.207000,-19.684000,10.096619,19.106679,-20.270008,1.000000,1.000000,1.000000,0.000000
3.778954,0.075994,0.242764,0.425282,0.006446,0.249146,0.447459,11.608000,20.206000,-19.282000,10.863334,19.005692,-19.973981,1.000000,1.000000,1.000000,0.000000
3.826375,0.085744,0.242749,0.431311,0.062367,0.249869,0.452071,12.296000,20.206000,-18.854000,11.442786,19.048934,-19.649332,1.000000,1.000000,1.000000,0.000000
3.871505,0.095302,0.242749,0.437731,0.221478,0.249437,0.461439,12.968000,20.206000,-18.403000,12.195472,19.135418,-19.138244,1.000000,1.000000,1.000000,0.000000
3.916651,0.104638,0.242749,0.444499,0.390964,0.250444,0.467060,13.623000,20.206000,-17.927000,12.962966,19.048934,-18.828919,1.000000,1.000000,1.000000,0.000000
3.963803,0.113739,0.242749,0.451644,0.063951,0.249579,0.474986,14.261000,20.206000,-17.428000,13.571963,19.221903,-18.332818,1.000000,1.000000,1.000000,0.000000
4.011039,0.122604,0.242749,0.459137,0.144226,0.250589,0.484067,14.881000,20.206000,-16.906000,14.167068,19.279334,-17.793854,1.000000,1.000000,1.000000,0.000000
4.066111,0.131219,0.242749,0.466978,0.153885,0.249869,0.491418,15.481000,20.205000,-16.362000,14.776696,19.135443,-17.139719,1.000000,1.000000,1.000000,0.000000
4.111617,0.139556,0.242735,0.475152,0.161091,0.250734,0.501505,16.062000,20.205000,-15.797000,15.574134,19.293886,-16.774439,1.000000,1.000000,1.000000,0.000000
