t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
37.592844,0.116791,0.016876,0.972052,-2.110299,3.629495,17.658151,-1.677716,3.954199,17.198768
37.642334,0.120571,0.024027,0.971857,-2.067057,3.397614,17.470656,-1.942716,3.470199,17.218768
37.673593,0.120571,0.024027,0.971857,-2.225499,3.165734,17.614909,-1.942716,3.470199,17.218768
37.722984,0.124392,0.031305,0.971392,-2.369753,3.134397,17.456129,-2.212716,2.977199,17.221768
37.754252,0.124392,0.031305,0.971392,-2.686637,2.788459,17.441940,-2.212716,2.977199,17.221768
37.791717,0.128254,0.038709,0.970687,-2.657922,2.586774,17.398698,-2.485716,2.476199,17.208768
37.822967,0.128254,0.038709,0.970687,-2.643395,2.457047,17.658151,-2.485716,2.476199,17.208768
37.872048,0.132129,0.046210,0.969698,-2.758933,2.212120,17.571667,-2.761716,1.966199,17.177768
37.903301,0.132129,0.046210,0.969698,-3.018387,1.750982,17.470656,-2.761716,1.966199,17.177768
37.954404,0.136018,0.053809,0.968439,-3.205544,1.722267,17.398698,-3.040716,1.447199,17.130768
37.985673,0.136018,0.053809,0.968439,-3.263313,1.232075,17.225729,-3.040716,1.447199,17.130768
38.037088,0.139919,0.061505,0.966910,-3.522767,0.886137,17.283160,-3.320716,0.921199,17.064768
38.068357,0.139919,0.061505,0.966910,-3.551482,0.770937,17.283160,-3.320716,0.921199,17.064768
38.119539,0.143820,0.069298,0.965095,-3.882894,0.626684,17.326402,-3.601716,0.388199,16.980768
38.150789,0.143820,0.069298,0.965095,-3.983905,0.266557,17.167960,-3.601716,0.388199,16.980768
38.201828,0.147692,0.077159,0.962981,-4.041674,-0.079381,17.182487,-3.883716,-0.151801,16.878768
38.233080,0.147692,0.077159,0.962981,-4.142347,-0.209108,16.966275,-3.883716,-0.151801,16.878768
38.284153,0.151550,0.085075,0.960597,-4.401801,-0.641530,17.096002,-4.165716,-0.698801,16.757768
38.315404,0.151550,0.085075,0.960597,-4.416328,-0.900984,17.038233,-4.165716,-0.698801,16.757768
38.367031,0.155379,0.093059,0.957898,-4.719023,-1.232395,16.807833,-4.445716,-1.250801,16.616768
38.398295,0.155379,0.093059,0.957898,-4.834223,-1.390838,16.764591,-4.445716,-1.250801,16.616768
38.449312,0.159167,0.101069,0.954913,-5.050435,-1.794545,16.620337,-4.724716,-1.806801,16.457768
38.480579,0.159167,0.101069,0.954913,-5.093677,-1.938460,16.778780,-4.724716,-1.806801,16.457768
38.531661,0.162912,0.109104,0.951628,-5.252119,-2.255683,16.389599,-5.001716,-2.367801,16.277768
38.562929,0.162912,0.109104,0.951628,-5.396373,-2.558378,16.432842,-5.001716,-2.367801,16.277768
38.614010,0.166615,0.117150,0.948057,-5.655826,-2.889790,16.360884,-5.275716,-2.930801,16.078768
38.645273,0.166615,0.117150,0.948057,-5.785553,-3.077285,16.173726,-5.275716,-2.930801,16.078768
38.696470,0.170262,0.125179,0.944171,-5.828795,-3.495181,16.274399,-5.546716,-3.495801,15.859768
38.727722,0.170262,0.125179,0.944171,-5.785553,-3.812066,16.101430,-5.546716,-3.495801,15.859768
38.779080,0.173839,0.133176,0.939999,-6.015953,-3.913077,15.841977,-5.814716,-4.061801,15.621768
38.810336,0.173839,0.133176,0.939999,-6.318649,-4.071519,15.856504,-5.814716,-4.061801,15.621768
38.861369,0.177374,0.141141,0.935542,-6.477091,-4.604953,15.510566,-6.078716,-4.626801,15.362768
38.892630,0.177374,0.141141,0.935542,-6.506145,-4.792111,15.553808,-6.078716,-4.626801,15.362768
38.943774,0.180839,0.149032,0.930798,-6.707829,-5.166765,15.337597,-6.337716,-5.189801,15.084768
38.975032,0.180839,0.149032,0.930798,-6.592629,-5.512703,15.222396,-6.337716,-5.189801,15.084768
39.026264,0.184249,0.156849,0.925754,-6.823029,-5.815398,14.833216,-6.593716,-5.750801,14.787768
39.057532,0.184249,0.156849,0.925754,-7.039240,-6.031610,14.818689,-6.593716,-5.750801,14.787768
39.108863,0.187589,0.164578,0.920453,-7.226736,-6.146810,14.732205,-6.844716,-6.306801,14.471768
39.140131,0.187589,0.164578,0.920453,-7.356463,-6.507274,14.588289,-6.844716,-6.306801,14.471768
39.191204,0.190887,0.172176,0.914866,-7.457136,-6.694432,14.199109,-7.091716,-6.857801,14.135768
39.222475,0.190887,0.172176,0.914866,-7.486190,-7.184624,14.141340,-7.091716,-6.857801,14.135768
39.273606,0.194129,0.179657,0.909023,-7.745305,-7.299824,13.939656,-7.333716,-7.402801,13.782768
39.304858,0.194129,0.179657,0.909023,-7.803074,-7.516035,13.694729,-7.333716,-7.402801,13.782768
39.356096,0.197329,0.186979,0.902938,-8.004759,-7.876500,13.680202,-7.572716,-7.938801,13.410768
39.387364,0.197329,0.186979,0.902938,-7.904085,-8.049469,13.406560,-7.572716,-7.938801,13.410768
39.438629,0.200501,0.194143,0.896597,-8.235497,-8.553849,13.118053,-7.807716,-8.466801,13.021768
39.469889,0.200501,0.194143,0.896597,-8.120297,-8.669049,13.017379,-7.807716,-8.466801,13.021768
39.520971,0.203631,0.201134,0.890029,-8.393939,-8.899787,12.743399,-8.039716,-8.983801,12.616768
39.552231,0.203631,0.201134,0.890029,-8.595624,-9.115999,12.570430,-8.039716,-8.983801,12.616768
39.603352,0.206761,0.207924,0.883234,-8.725350,-9.404168,12.253546,-8.269716,-9.489801,12.194768
39.634617,0.206761,0.207924,0.883234,-8.826362,-9.706863,12.123819,-8.269716,-9.489801,12.194768
39.685828,0.209862,0.214500,0.876228,-8.898319,-9.807537,11.705923,-8.496716,-9.983801,11.757768
39.717090,0.209862,0.214500,0.876228,-8.956088,-10.168001,11.705923,-8.496716,-9.983801,11.757768
39.768332,0.212977,0.220875,0.869040,-9.201015,-10.297728,11.345458,-8.723716,-10.463801,11.305768
39.799583,0.212977,0.220875,0.869040,-9.129057,-10.614613,11.187016,-8.723716,-10.463801,11.305768
39.850810,0.216105,0.226993,0.861655,-9.373984,-10.946024,11.042762,-8.948716,-10.928801,10.839768
39.882066,0.216105,0.226993,0.861655,-9.431753,-11.162235,10.740067,-8.948716,-10.928801,10.839768
39.933146,0.219259,0.232883,0.854118,-9.561480,-11.349731,10.495140,-9.174716,-11.379801,10.361768
39.964404,0.219259,0.232883,0.854118,-9.719922,-11.565942,10.163729,-9.174716,-11.379801,10.361768
40.015450,0.222455,0.238503,0.846415,-9.936134,-11.810869,9.962044,-9.401716,-11.812801,9.870768
40.046709,0.222455,0.238503,0.846415,-10.008091,-11.998365,9.832317,-9.401716,-11.812801,9.870768
40.098008,0.225719,0.243852,0.838590,-10.137818,-12.214576,9.515095,-9.630716,-12.229801,9.369768
40.129266,0.225719,0.243852,0.838590,-10.065860,-12.459503,9.053957,-9.630716,-12.229801,9.369768
40.180624,0.229064,0.248904,0.830643,-10.368556,-12.560176,8.837745,-9.862716,-12.627801,8.857768
40.211877,0.229064,0.248904,0.830643,-10.512472,-12.805441,8.636061,-9.862716,-12.627801,8.857768
40.263028,0.232492,0.253657,0.822605,-10.526998,-13.007126,8.347892,-10.099716,-13.006801,8.337768
40.294286,0.232492,0.253657,0.822605,-10.757736,-13.223337,8.045196,-10.099716,-13.006801,8.337768
40.345385,0.236043,0.258086,0.814490,-10.829694,-13.410495,7.742500,-10.342716,-13.364801,7.809768
40.376643,0.236043,0.258086,0.814490,-11.002663,-13.626706,7.742500,-10.342716,-13.364801,7.809768
40.427834,0.239730,0.262188,0.806314,-11.132390,-13.641233,7.338793,-10.591716,-13.701801,7.275768
40.459098,0.239730,0.262188,0.806314,-11.276306,-13.814202,6.949613,-10.591716,-13.701801,7.275768
40.510473,0.243568,0.265923,0.798108,-11.305359,-13.828728,6.747928,-10.849716,-14.015801,6.736768
40.541728,0.243568,0.265923,0.798108,-11.391843,-14.102371,6.560771,-10.849716,-14.015801,6.736768
40.592710,0.247584,0.269277,0.789885,-11.636770,-14.232098,6.128348,-11.117716,-14.306801,6.193768
40.623968,0.247584,0.269277,0.789885,-11.795213,-14.347298,6.070579,-11.117716,-14.306801,6.193768
40.675093,0.251805,0.272236,0.781676,-11.982708,-14.477024,5.767883,-11.396716,-14.571801,5.648768
40.706345,0.251805,0.272236,0.781676,-12.112435,-14.736478,5.292218,-11.396716,-14.571801,5.648768
40.757702,0.256231,0.274757,0.773497,-12.429320,-14.635805,4.960807,-11.688716,-14.809801,5.102768
40.788964,0.256231,0.274757,0.773497,-12.357362,-14.808774,4.903376,-11.688716,-14.809801,5.102768
40.840391,0.260916,0.276799,0.765377,-12.631342,-15.024985,4.600680,-11.995716,-15.019801,4.557768
40.871664,0.260916,0.276799,0.765377,-12.760731,-15.096943,4.211500,-11.995716,-15.019801,4.557768
40.922660,0.265861,0.278363,0.757317,-12.948227,-15.298627,3.952046,-12.317716,-15.198801,4.014768
40.953929,0.265861,0.278363,0.757317,-13.193154,-15.111131,3.807793,-12.317716,-15.198801,4.014768
41.004772,0.271079,0.279376,0.749377,-13.366123,-15.284100,3.303413,-12.658716,-15.343801,3.475768
41.036042,0.271079,0.279376,0.749377,-13.380649,-15.298627,3.231455,-12.658716,-15.343801,3.475768
41.087390,0.276597,0.279813,0.741572,-13.740776,-15.399638,2.770317,-13.018716,-15.454801,2.940768
41.118650,0.276597,0.279813,0.741572,-13.913745,-15.543554,2.669306,-13.018716,-15.454801,2.940768
41.169870,0.282415,0.279630,0.733903,-14.159010,-15.457069,2.294652,-13.398716,-15.526801,2.413768
41.201124,0.282415,0.279630,0.733903,-14.202252,-15.442881,1.919998,-13.398716,-15.526801,2.413768
41.252244,0.288560,0.278785,0.726429,-14.490421,-15.586796,1.588587,-13.800716,-15.557801,1.895768
41.283500,0.288560,0.278785,0.726429,-14.764063,-15.370585,1.588587,-13.800716,-15.557801,1.895768
41.334678,0.295017,0.277222,0.719151,-15.038044,-15.298627,1.372376,-14.224716,-15.544801,1.386768
41.365938,0.295017,0.277222,0.719151,-15.196486,-15.240858,1.141638,-14.224716,-15.544801,1.386768
41.417199,0.301772,0.274898,0.712114,-15.455940,-15.385112,0.810227,-14.672716,-15.484801,0.890768
41.448450,0.301772,0.274898,0.712114,-15.729920,-15.298627,0.651784,-14.672716,-15.484801,0.890768
41.499762,0.308853,0.271757,0.705348,-15.946131,-15.183427,0.104162,-15.143716,-15.373801,0.407768
41.531032,0.308853,0.271757,0.705348,-16.219773,-14.952689,0.132877,-15.143716,-15.373801,0.407768
41.582087,0.316203,0.267769,0.698884,-16.493754,-15.053700,-0.054619,-15.636716,-15.208801,-0.059232
41.613338,0.316203,0.267769,0.698884,-16.753207,-14.837489,-0.414745,-15.636716,-15.208801,-0.059232
41.664429,0.323810,0.262879,0.692736,-16.983607,-14.837489,-0.587714,-16.153716,-14.985801,-0.508232
41.695701,0.323810,0.262879,0.692736,-17.271776,-14.563509,-0.861695,-16.153716,-14.985801,-0.508232
41.746892,0.331644,0.257028,0.686980,-17.690010,-14.506078,-1.207633,-16.690716,-14.702801,-0.937232
41.778146,0.331644,0.257028,0.686980,-17.761968,-14.448309,-1.380602,-16.690716,-14.702801,-0.937232
41.829546,0.339651,0.250216,0.681631,-18.035610,-14.102371,-1.567760,-17.246716,-14.355801,-1.345232
41.860801,0.339651,0.250216,0.681631,-18.439317,-13.943928,-1.639717,-17.246716,-14.355801,-1.345232
41.911903,0.347803,0.242384,0.676735,-18.756202,-13.943928,-1.855929,-17.819716,-13.940801,-1.727232
41.943171,0.347803,0.242384,0.676735,-18.929171,-13.759392,-2.158624,-17.819716,-13.940801,-1.727232
41.994323,0.356018,0.233518,0.672350,-19.289636,-13.574857,-2.317405,-18.405716,-13.457801,-2.082232
42.025581,0.356018,0.233518,0.672350,-19.505847,-13.390321,-2.432605,-18.405716,-13.457801,-2.082232
42.076753,0.364241,0.223616,0.668508,-20.038943,-13.205786,-2.591047,-19.002716,-12.902801,-2.407232
42.108023,0.364241,0.223616,0.668508,-20.211912,-13.021250,-2.807258,-19.002716,-12.902801,-2.407232
42.159275,0.372418,0.212662,0.665269,-20.500081,-12.652179,-2.893743,-19.604716,-12.274801,-2.698232
42.190543,0.372418,0.212662,0.665269,-20.846019,-12.248809,-3.066712,-19.604716,-12.274801,-2.698232
42.241645,0.380452,0.200681,0.662678,-21.206484,-11.974829,-3.023469,-20.207716,-11.573801,-2.953232
42.272911,0.380452,0.200681,0.662678,-21.321684,-11.614702,-3.225154,-20.207716,-11.573801,-2.953232
42.326494,0.388264,0.187687,0.660794,-21.840591,-10.865057,-3.225154,-20.807716,-10.798801,-3.168232
42.357759,0.388264,0.187687,0.660794,-21.955791,-10.649184,-3.556565,-20.807716,-10.798801,-3.168232
42.407260,0.395798,0.173720,0.659664,-22.373687,-10.187708,-3.571092,-21.397716,-9.951801,-3.340232
42.438529,0.395798,0.173720,0.659664,-22.503413,-9.957308,-3.499134,-21.397716,-9.951801,-3.340232
42.489215,0.402961,0.158835,0.659333,-22.820636,-9.250905,-3.599808,-21.971716,-9.033801,-3.465232
42.520480,0.402961,0.158835,0.659333,-23.065563,-8.645851,-3.715345,-21.971716,-9.033801,-3.465232
42.572032,0.409657,0.143072,0.659875,-23.368258,-8.083702,-3.729534,-22.525716,-8.047801,-3.540232
42.603299,0.409657,0.143072,0.659875,-23.670954,-7.882018,-3.772777,-22.525716,-8.047801,-3.540232
42.653988,0.415834,0.126542,0.661337,-23.872639,-7.204668,-3.686292,-23.052716,-6.997801,-3.562232
42.685257,0.415834,0.126542,0.661337,-24.146619,-6.599277,-3.657577,-23.052716,-6.997801,-3.562232
42.736365,0.421410,0.109303,0.663732,-24.362830,-6.080370,-3.816019,-23.545716,-5.886801,-3.526232
42.767621,0.421410,0.109303,0.663732,-24.549988,-5.489505,-3.816019,-23.545716,-5.886801,-3.526232
42.825916,0.426306,0.091480,0.667122,-24.694241,-4.567229,-3.715345,-24.000716,-4.722801,-3.429232
42.857181,0.426306,0.091480,0.667122,-25.025653,-4.192237,-3.499134,-24.000716,-4.722801,-3.429232
42.903332,0.430481,0.073172,0.671536,-25.198622,-3.572657,-3.311639,-24.411716,-3.509801,-3.270232
42.934596,0.430481,0.073172,0.671536,-25.184095,-3.025034,-3.311639,-24.411716,-3.509801,-3.270232
42.984642,0.433855,0.054493,0.676991,-25.429022,-2.390927,-3.167723,-24.772716,-2.256801,-3.045232
43.015913,0.433855,0.054493,0.676991,-25.558749,-1.776979,-3.095427,-24.772716,-2.256801,-3.045232
43.066161,0.436388,0.035585,0.683515,-25.688475,-0.992986,-2.749489,-25.080716,-0.970801,-2.752232
43.097420,0.436388,0.035585,0.683515,-25.890498,-0.420716,-2.735300,-25.080716,-0.970801,-2.752232
43.148801,0.438054,0.016577,0.691094,-26.020225,0.289755,-2.576520,-25.329716,0.340199,-2.390232
43.180066,0.438054,0.016577,0.691094,-26.005698,0.893933,-2.331593,-25.329716,0.340199,-2.390232
43.231181,0.438813,0.002402,0.699758,-26.034413,2.091403,-2.201867,-25.516716,1.666199,-1.957232
43.262443,0.438813,0.002402,0.699758,-26.164140,2.747408,-1.913698,-25.516716,1.666199,-1.957232
43.313575,0.438623,0.021209,0.709477,-26.236098,3.474817,-1.394791,-25.639716,2.998199,-1.454232
43.344829,0.438623,0.021209,0.709477,-26.106709,4.079117,-1.308306,-25.639716,2.998199,-1.454232
43.395868,0.437499,0.039712,0.720236,-26.192856,5.334234,-0.875883,-25.695716,4.327199,-0.879232
43.427139,0.437499,0.039712,0.720236,-26.279340,5.933630,-0.544472,-25.695716,4.327199,-0.879232
43.478487,0.435427,0.057740,0.732004,-26.207382,6.789606,-0.342788,-25.681716,5.643199,-0.234232
43.509751,0.435427,0.057740,0.732004,-26.005698,7.358271,-0.083334,-25.681716,5.643199,-0.234232
43.560979,0.432405,0.075205,0.744736,-25.962456,8.144305,0.478815,-25.598716,6.937199,0.479768
43.592234,0.432405,0.075205,0.744736,-26.020225,8.677689,0.795700,-25.598716,6.937199,0.479768
43.643310,0.428434,0.091947,0.758371,-25.947929,9.211073,1.300080,-25.445716,8.197199,1.260768
43.674568,0.428434,0.091947,0.758371,-25.515506,9.744457,1.747029,-25.445716,8.197199,1.260768
43.725688,0.423553,0.107837,0.772879,-25.486791,10.277841,2.309179,-25.222716,9.417199,2.105768
43.756939,0.423553,0.107837,0.772879,-25.429022,10.811225,2.683832,-25.222716,9.417199,2.105768
43.808444,0.417788,0.122787,0.788153,-25.126664,11.042201,3.043959,-24.929716,10.586199,3.010768
43.839699,0.417788,0.122787,0.788153,-24.852684,11.489150,3.678066,-24.929716,10.586199,3.010768
43.890738,0.411151,0.136680,0.804131,-24.737484,12.339468,4.067247,-24.569716,11.695199,3.973768
43.921998,0.411151,0.136680,0.804131,-24.636473,12.728649,4.687165,-24.569716,11.695199,3.973768
43.973143,0.403681,0.149430,0.820738,-24.247292,13.333702,5.191545,-24.144716,12.738199,4.987768
44.004397,0.403681,0.149430,0.820738,-23.987839,13.809367,5.609441,-24.144716,12.738199,4.987768
44.055546,0.395445,0.160935,0.837867,-23.742912,14.299559,6.315506,-23.655716,13.707199,6.048768
44.086814,0.395445,0.160935,0.837867,-23.728385,14.674212,6.820224,-23.655716,13.707199,6.048768
44.138005,0.386468,0.171122,0.855442,-23.180763,15.063392,7.396562,-23.105716,14.596199,7.151768
44.169262,0.386468,0.171122,0.855442,-22.762867,15.668784,7.900943,-23.105716,14.596199,7.151768
44.220622,0.376803,0.179932,0.873356,-22.489224,15.899184,8.419850,-22.499716,15.398199,8.289768
44.251894,0.376803,0.179932,0.873356,-22.287202,16.288364,9.010714,-22.499716,15.398199,8.289768
44.302910,0.366504,0.187338,0.891487,-21.855117,16.634302,9.789075,-21.839716,16.108199,9.457768
44.334180,0.366504,0.187338,0.891487,-21.494653,16.821460,10.192444,-21.839716,16.108199,9.457768
44.385203,0.355636,0.193280,0.909759,-21.119999,17.470094,10.898847,-21.129716,16.722199,10.648768
44.416472,0.355636,0.193280,0.909759,-20.774061,17.527863,11.489712,-21.129716,16.722199,10.648768
44.467900,0.344253,0.197744,0.928051,-20.370354,17.844748,12.167061,-20.373716,17.238199,11.854768
44.499161,0.344253,0.197744,0.928051,-19.909216,17.945759,12.700157,-20.373716,17.238199,11.854768
44.550385,0.332409,0.200701,0.946272,-19.419362,18.219739,13.320075,-19.576716,17.652199,13.070768
44.581648,0.332409,0.200701,0.946272,-19.231867,18.320412,13.954182,-19.576716,17.652199,13.070768
44.632615,0.320158,0.202180,0.964301,-18.597759,18.277170,14.602478,-18.742716,17.963199,14.288768
44.663878,0.320158,0.202180,0.964301,-18.251821,18.536624,15.438608,-18.742716,17.963199,14.288768
44.715062,0.307579,0.202165,0.982063,-17.747441,18.651824,15.827788,-17.875716,18.169199,15.502768
44.746328,0.307579,0.202165,0.982063,-17.286303,18.594393,16.375411,-17.875716,18.169199,15.502768
44.798044,0.294701,0.200687,0.999437,-16.551185,18.810604,17.225729,-16.979716,18.272199,16.704768
44.829312,0.294701,0.200687,0.999437,-16.421458,18.565339,17.672340,-16.979716,18.272199,16.704768
44.880257,0.281606,0.197773,1.016350,-15.787351,18.551150,18.249016,-16.060716,18.271199,17.889768
44.911527,0.281606,0.197773,1.016350,-15.427224,18.680877,18.969608,-16.060716,18.271199,17.889768
44.962567,0.268333,0.193467,1.032711,-14.908317,18.493381,19.430746,-15.120716,18.168199,19.049768
44.993826,0.268333,0.193467,1.032711,-14.447179,18.435613,20.093569,-15.120716,18.168199,19.049768
45.056279,0.254952,0.187812,1.048432,-13.668818,18.104201,20.857403,-14.165716,17.965199,20.179768
45.087550,0.254952,0.187812,1.048432,-13.351934,18.161970,21.361783,-14.165716,17.965199,20.179768
45.138376,0.241505,0.180851,1.063439,-12.732015,18.032243,21.765490,-13.198716,17.665199,21.273768
45.169626,0.241505,0.180851,1.063439,-12.544858,17.599821,22.385070,-13.198716,17.665199,21.273768
45.221176,0.228032,0.172671,1.077673,-11.867170,17.484621,22.817493,-12.224716,17.271199,22.325768
45.252427,0.228032,0.172671,1.077673,-11.463801,17.225167,23.264442,-12.224716,17.271199,22.325768
45.294309,0.214603,0.163316,1.091062,-10.916179,16.936998,23.869496,-11.246716,16.786199,23.330768
45.325577,0.214603,0.163316,1.091062,-10.541525,16.634302,24.215434,-11.246716,16.786199,23.330768
45.375519,0.201232,0.152858,1.103547,-9.820933,16.634302,24.633667,-10.267716,16.216199,24.284768
45.406789,0.201232,0.152858,1.103547,-9.604722,16.354146,25.181290,-10.267716,16.216199,24.284768
45.457897,0.187989,0.141384,1.115086,-8.811835,16.073990,25.728913,-9.292716,15.564199,25.182768
45.489162,0.187989,0.141384,1.115086,-8.509139,15.793834,26.045797,-9.292716,15.564199,25.182768
45.540152,0.174888,0.128952,1.125620,-7.860843,15.513677,26.679904,-8.322716,14.835199,26.020768
45.571423,0.174888,0.128952,1.125620,-7.385178,15.233521,26.809631,-8.322716,14.835199,26.020768
45.622745,0.161986,0.115677,1.135152,-6.952756,14.673209,27.400496,-7.362716,14.035199,26.795768
45.654007,0.161986,0.115677,1.135152,-6.491618,14.428282,27.616707,-7.362716,14.035199,26.795768
45.705243,0.149282,0.101604,1.143608,-5.929469,13.750933,27.905214,-6.413716,13.168199,27.503768
45.736495,0.149282,0.101604,1.143608,-5.598057,13.534722,28.423783,-6.413716,13.168199,27.503768
45.787628,0.136834,0.086819,1.150990,-4.949423,12.943857,28.755532,-5.479716,12.242199,28.144768
45.818893,0.136834,0.086819,1.150990,-4.661254,12.338465,28.957217,-5.479716,12.242199,28.144768
45.870164,0.124655,0.071425,1.157271,-3.998432,11.790843,29.173428,-4.560716,11.260199,28.713768
45.901425,0.124655,0.071425,1.157271,-3.724451,11.473620,29.576797,-4.560716,11.260199,28.713768
45.952489,0.112761,0.055493,1.162436,-3.234598,10.738502,29.778482,-3.660716,10.228199,29.210768
45.983748,0.112761,0.055493,1.162436,-2.758933,10.263175,29.994693,-3.660716,10.228199,29.210768
46.034818,0.101193,0.039097,1.166487,-2.124826,9.600014,30.153473,-2.780716,9.153199,29.633768
46.066087,0.101193,0.039097,1.166487,-1.735646,9.311845,30.412927,-2.780716,9.153199,29.633768
46.116643,0.089953,0.022338,1.169424,-1.418423,8.519296,30.499411,-1.921716,8.040199,29.981768
46.147901,0.089953,0.022338,1.169424,-1.087012,8.158831,30.686569,-1.921716,8.040199,29.981768
46.199220,0.079055,0.005274,1.171218,-0.611347,7.596682,30.874065,-1.086716,6.894199,30.254768
46.230490,0.079055,0.005274,1.171218,-0.150209,6.732175,31.047034,-1.086716,6.894199,30.254768
46.281683,0.068499,0.012008,1.171916,0.339645,5.997056,30.931496,-0.275716,5.722199,30.452768
46.312948,0.068499,0.012008,1.171916,0.570383,5.305180,31.090276,-0.275716,5.722199,30.452768
46.364015,0.058328,0.029450,1.171500,1.089290,4.382904,31.118992,0.510284,4.528199,30.573768
46.395280,0.058328,0.029450,1.171500,1.377459,3.819312,31.061223,0.510284,4.528199,30.573768
46.457852,0.048529,0.046966,1.169987,2.069335,2.710983,31.190950,1.271284,3.318199,30.620768
46.489116,0.048529,0.046966,1.169987,2.242304,2.126288,31.234192,1.271284,3.318199,30.620768
46.534447,0.039115,0.064468,1.167392,2.703442,1.541592,31.061223,2.004284,2.096199,30.592768
46.565709,0.039115,0.064468,1.167392,2.833169,0.956897,31.047034,2.004284,2.096199,30.592768
46.611449,0.030088,0.081929,1.163757,3.294307,0.372201,31.133518,2.710284,0.868199,30.490768
46.642704,0.030088,0.081929,1.163757,3.409507,-0.212494,30.989265,2.710284,0.868199,30.490768
46.693813,0.021448,0.099262,1.159067,3.913887,-0.257586,30.787580,3.388284,-0.359801,30.315768
46.725077,0.021448,0.099262,1.159067,4.288541,-0.819736,30.643327,3.388284,-0.359801,30.315768
46.776219,0.013209,0.116411,1.153381,4.649005,-1.626812,30.701096,4.038284,-1.585801,30.070768
46.807475,0.013209,0.116411,1.153381,4.793259,-2.117003,30.355158,4.038284,-1.585801,30.070768
46.858678,0.005371,0.133303,1.146698,4.793259,-2.664626,30.254147,4.660284,-2.803801,29.754768
46.889944,0.005371,0.133303,1.146698,5.096760,-3.169006,30.138947,4.660284,-2.803801,29.754768
46.941260,0.002065,0.149912,1.139061,5.400262,-4.595944,29.821724,5.253284,-4.009801,29.371768
46.972511,0.002065,0.149912,1.139061,5.703763,-5.120295,29.677809,5.253284,-4.009801,29.371768
47.023533,0.009113,0.166151,1.130498,6.007265,-5.644646,29.432882,5.817284,-5.198801,28.921768
47.054805,0.009113,0.166151,1.130498,6.310767,-6.168997,29.158902,5.817284,-5.198801,28.921768
47.105978,0.015773,0.182008,1.121038,6.917770,-6.693347,28.798775,6.352284,-6.368801,28.407768
47.137230,0.015773,0.182008,1.121038,7.033307,-7.217698,28.524794,6.352284,-6.368801,28.407768
47.188547,0.022016,0.197398,1.110724,7.292761,-7.502566,28.236625,6.859284,-7.513801,27.831768
47.219811,0.022016,0.197398,1.110724,7.523161,-8.050189,27.919403,6.859284,-7.513801,27.831768
47.271077,0.027885,0.212308,1.099600,8.027541,-8.511327,27.717718,7.338284,-8.632801,27.195768
47.302337,0.027885,0.212308,1.099600,7.955584,-9.001519,27.415023,7.338284,-8.632801,27.195768
47.353395,0.033351,0.226682,1.087679,8.316048,-9.808595,26.910642,7.787284,-9.719801,26.502768
47.384655,0.033351,0.226682,1.087679,8.560975,-10.111290,26.521462,7.787284,-9.719801,26.502768
47.435824,0.038427,0.240479,1.075018,8.834618,-10.730871,26.204577,8.209284,-10.773801,25.755768
47.467081,0.038427,0.240479,1.075018,8.950155,-11.206536,25.757628,8.209284,-10.773801,25.755768
47.518218,0.043115,0.253672,1.061647,9.238325,-12.435967,25.152237,8.602284,-11.790801,24.955768
47.549469,0.043115,0.253672,1.061647,9.454536,-12.820304,24.965079,8.602284,-11.790801,24.955768
47.601874,0.047427,0.266233,1.047625,9.569736,-13.204641,24.518129,8.967284,-12.767801,24.106768
47.633133,0.047427,0.266233,1.047625,9.728178,-13.588978,23.927265,8.967284,-12.767801,24.106768
47.684080,0.051364,0.278109,1.032995,9.901147,-13.973316,23.523895,9.304284,-13.702801,23.210768
47.715340,0.051364,0.278109,1.032995,10.016685,-14.357653,23.206673,9.304284,-13.702801,23.210768
47.765574,0.054912,0.289300,1.017801,10.117358,-14.636474,22.601281,9.614284,-14.593801,22.271768
47.796826,0.054912,0.289300,1.017801,10.319043,-15.011128,22.140143,9.614284,-14.593801,22.271768
47.847972,0.058112,0.299766,1.002072,10.492012,-15.486793,21.520563,9.897284,-15.436801,21.292768
47.879232,0.058112,0.299766,1.002072,10.607550,-16.034415,20.972940,9.897284,-15.436801,21.292768
47.930666,0.060922,0.309480,0.985868,10.564308,-16.293869,20.511464,10.152284,-16.231801,20.276768
47.961924,0.060922,0.309480,0.985868,10.664981,-16.625280,20.007084,10.152284,-16.231801,20.276768
48.013077,0.063385,0.318443,0.969248,10.953488,-17.115134,19.473988,10.382284,-16.975801,19.225768
48.044332,0.063385,0.318443,0.969248,10.794708,-17.403641,18.983797,10.382284,-16.975801,19.225768
48.095290,0.065486,0.326614,0.952258,10.967677,-17.662756,18.364216,10.584284,-17.666801,18.143768
48.126558,0.065486,0.326614,0.952258,11.183888,-18.109706,17.946321,10.584284,-17.666801,18.143768
48.177716,0.067239,0.334009,0.934941,11.169361,-18.513075,17.182487,10.761284,-18.304801,17.034768
48.208984,0.067239,0.334009,0.934941,11.241657,-18.671855,16.750064,10.761284,-18.304801,17.034768
48.260508,0.068658,0.340587,0.917359,11.241657,-19.061035,16.173726,10.912284,-18.886801,15.901768
48.291766,0.068658,0.340587,0.917359,11.428815,-19.277246,15.755492,10.912284,-18.886801,15.901768
48.343133,0.069716,0.346364,0.899542,11.428815,-19.449878,14.876458,11.038284,-19.413801,14.747768
